Time 0,Time 10,Time 20,Time 30,Time 40,Time 50,Time 60,Time 70,Time 80,Time 90,Time 100,Time 110,Time 120,Time 130,Time 140,Time 150,Time 160,Time 170,Time 180,Time 190,Time 200,Time 210,Time 220,Time 230,Time 240,Time 250,Time 260,Time 270,Time 280,Time 290,Time 300,Time 310,Time 320,Time 330,Time 340,Time 350,Time 360,Time 370,Time 380,Time 390,Time 400,Time 410,Time 420,Time 430,Time 440,Time 450,Time 460,Time 470,Time 480,Time 490,Time 500,Time 510,Time 520,Time 530,Time 540,Time 550,Time 560,Time 570,Time 580,Time 590,Time 600,Time 610,Time 620,Time 630,Time 640,Time 650,Time 660,Time 670,Time 680,Time 690,Time 700,Time 710,Time 720,Time 730,Time 740,Time 750,Time 760,Time 770,Time 780,Time 790
0.6,0.599368,0.46844,0.6,0.599368,0.59553,0.399368,0.4,0.39617399999999997,0.39423400000000003,0.39423400000000003,0.39096000000000003,0.391618,0.39423400000000003,0.39617399999999997,0.396818,0.399368,0.4,0.399368,0.4,0.46844,0.5071019999999999,0.4,0.4,0.5071019999999999,0.4,0.5071019999999999,0.46844,0.6,0.46844,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.46844,0.398732,0.6,0.6,0.46844,0.6,0.6,0.6,0.6,0.6,0.598732,0.6,0.599368,0.4,0.6,0.6,0.6,0.6,0.6,0.599368,0.5968180000000001,0.598096,0.5974579999999999,0.598732,0.593584,0.39553,0.39617399999999997,0.485812,0.521464,0.524918,0.588968,0.39293,0.39553,0.397458,0.39553,0.39293,0.393584,0.593584,0.598096,0.467174,0.6,0.6,0.6
0.6,0.6,0.398732,0.46844,0.6,0.598732,0.598732,0.533632,0.501336,0.391618,0.391618,0.5856060000000001,0.389634,0.390298,0.397458,0.398732,0.46525800000000006,0.398732,0.46844,0.4,0.6,0.6,0.6,0.4,0.5413560000000001,0.5071019999999999,0.5413560000000001,0.4,0.5413560000000001,0.6,0.6,0.6,0.46844,0.6,0.6,0.6,0.46844,0.6,0.46844,0.4,0.6,0.5071019999999999,0.46844,0.5071019999999999,0.6,0.6,0.6,0.505834,0.6,0.598732,0.6,0.6,0.598732,0.6,0.598732,0.598732,0.598732,0.6,0.5974579999999999,0.6,0.46332399999999996,0.505834,0.540088,0.394884,0.45200199999999996,0.57941,0.423666,0.381496,0.46653599999999995,0.394884,0.46525800000000006,0.39423400000000003,0.4,0.499378,0.465898,0.599368,0.46844,0.4,0.6,0.6
0.6,0.599368,0.598732,0.540088,0.5071019999999999,0.599368,0.5974579999999999,0.394884,0.46461600000000003,0.386958,0.388968,0.39293,0.390298,0.39293,0.399368,0.394884,0.46525800000000006,0.4,0.4,0.6,0.5413560000000001,0.5071019999999999,0.6,0.5071019999999999,0.4,0.5071019999999999,0.46844,0.4,0.6,0.6,0.6,0.4,0.46844,0.5071019999999999,0.5413560000000001,0.599368,0.6,0.398732,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.598732,0.6,0.6,0.46844,0.598732,0.6,0.4,0.6,0.6,0.6,0.6,0.598096,0.6,0.598732,0.6,0.5968180000000001,0.599368,0.5942339999999999,0.500686,0.488598,0.514376,0.491348,0.532316,0.533632,0.396818,0.398732,0.39227599999999996,0.394884,0.39423400000000003,0.399368,0.398732,0.538814,0.6,0.6,0.6
0.6,0.6,0.6,0.5413560000000001,0.50647,0.5974579999999999,0.397458,0.398096,0.39553,0.501986,0.394884,0.38763000000000003,0.39293,0.393584,0.397458,0.398732,0.396818,0.46525800000000006,0.398732,0.4,0.5071019999999999,0.46844,0.46780799999999995,0.4,0.6,0.5413560000000001,0.4,0.4,0.46844,0.6,0.6,0.6,0.46844,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.598732,0.6,0.6,0.6,0.6,0.6,0.46844,0.599368,0.6,0.6,0.6,0.6,0.6,0.598732,0.6,0.598732,0.5974579999999999,0.598732,0.599368,0.59553,0.59293,0.592276,0.39617399999999997,0.39096000000000003,0.5276379999999999,0.5269619999999999,0.38628399999999996,0.458738,0.396818,0.39227599999999996,0.591618,0.462024,0.5974579999999999,0.465898,0.397458,0.467174,0.5071019999999999,0.4,0.6
0.4,0.6,0.5974579999999999,0.598096,0.4,0.5974579999999999,0.39553,0.394884,0.50392,0.460716,0.39423400000000003,0.38628399999999996,0.39293,0.39293,0.394884,0.50392,0.398096,0.505198,0.6,0.5071019999999999,0.5413560000000001,0.6,0.6,0.6,0.46844,0.5071019999999999,0.46844,0.6,0.6,0.6,0.6,0.6,0.6,0.5071019999999999,0.5413560000000001,0.6,0.46844,0.5071019999999999,0.5413560000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.598732,0.6,0.5071019999999999,0.5413560000000001,0.6,0.598732,0.6,0.6,0.4,0.5974579999999999,0.6,0.6,0.598096,0.598732,0.5942339999999999,0.465898,0.596174,0.5329740000000001,0.378008,0.49871999999999994,0.529656,0.462024,0.397458,0.393584,0.39227599999999996,0.394884,0.39553,0.598096,0.6,0.598732,0.6,0.6,0.6
0.4,0.6,0.6,0.6,0.6,0.5375300000000001,0.398732,0.39617399999999997,0.46461600000000003,0.39423400000000003,0.3883,0.393584,0.394884,0.39293,0.503276,0.398732,0.4,0.598732,0.399368,0.6,0.4,0.6,0.598732,0.6,0.4,0.5071019999999999,0.4,0.46844,0.4,0.6,0.6,0.6,0.6,0.46844,0.6,0.6,0.598732,0.46844,0.6,0.4,0.5071019999999999,0.6,0.6,0.5974579999999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.598096,0.6,0.5974579999999999,0.59553,0.5968180000000001,0.598732,0.593584,0.5276379999999999,0.375884,0.5283140000000001,0.5269619999999999,0.391618,0.46461600000000003,0.59553,0.53624,0.50456,0.39293,0.505198,0.46332399999999996,0.5071019999999999,0.46844,0.6,0.6,0.6
0.4,0.6,0.6,0.6,0.5974579999999999,0.398732,0.398732,0.540088,0.39617399999999997,0.39096000000000003,0.388968,0.386958,0.458074,0.39293,0.39617399999999997,0.505198,0.46844,0.4,0.538814,0.5071019999999999,0.4,0.4,0.4,0.5071019999999999,0.6,0.4,0.46844,0.6,0.46844,0.6,0.46844,0.6,0.5413560000000001,0.5071019999999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.599368,0.6,0.5071019999999999,0.5413560000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.599368,0.6,0.6,0.598732,0.5968180000000001,0.594884,0.6,0.590298,0.46397000000000005,0.390298,0.38628399999999996,0.520066,0.48511,0.46006,0.458738,0.5968180000000001,0.396818,0.396818,0.594884,0.594884,0.39617399999999997,0.46844,0.397458,0.6,0.598732,0.46844
0.6,0.5413560000000001,0.5071019999999999,0.46844,0.398732,0.467174,0.397458,0.462024,0.39553,0.396818,0.391618,0.386958,0.388968,0.39423400000000003,0.394884,0.399368,0.397458,0.598732,0.4,0.4,0.6,0.6,0.4,0.46844,0.4,0.6,0.6,0.46844,0.46844,0.6,0.6,0.6,0.6,0.46844,0.6,0.46844,0.46844,0.4,0.6,0.599368,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.598096,0.5413560000000001,0.505834,0.6,0.6,0.6,0.6,0.598732,0.598732,0.5974579999999999,0.540088,0.5968180000000001,0.59553,0.5375300000000001,0.498062,0.46461600000000003,0.48721,0.5172399999999999,0.447852,0.39293,0.53559,0.5942339999999999,0.394884,0.501986,0.39423400000000003,0.396818,0.505198,0.46653599999999995,0.598732,0.598732,0.6,0.6
