2,0,0,2,2
3,0,2,7,5
1,0,7,12,5
2,1,33,35,2
4,0,12,59,45
2,2,66,70,4
2,3,99,101,2
3,1,101,106,5
1,1,106,111,5
2,4,132,134,2
4,1,111,158,45
2,5,165,167,2
0,0,59,174,50
2,6,198,200,2
3,2,200,231,31
2,7,231,235,4
1,2,235,241,6
2,8,264,266,2
4,2,241,288,45
2,9,297,299,2
3,3,300,312,12
1,3,312,317,5
2,10,330,332,2
2,11,363,365,2
4,3,317,366,45
2,12,396,409,13
2,13,429,431,2
3,4,409,432,21
1,4,432,437,5
2,14,462,466,4
4,4,437,486,45
2,15,495,497,2
3,5,500,505,5
1,5,505,518,13
2,16,528,530,2
2,17,561,563,2
4,5,518,567,45
2,18,594,600,6
3,6,600,605,5
1,6,605,626,21
2,19,627,629,2
2,20,660,662,2
4,6,626,675,45
2,21,693,695,2
3,7,700,707,7
1,7,707,716,9
2,22,726,728,2
2,23,759,761,2
4,7,716,765,45
2,24,792,794,2
3,8,800,813,13
1,8,813,818,5
2,25,825,827,2
2,26,858,860,2
4,8,818,867,45
2,27,891,901,10
3,9,901,906,5
1,9,906,911,5
2,28,924,930,6
2,29,957,959,2
4,9,911,964,45
2,30,990,992,2
3,10,1000,1018,18
1,10,1018,1023,5
2,31,1023,1029,6
2,32,1056,1060,4
4,10,1029,1078,45
2,33,1089,1093,4
3,11,1100,1105,5
1,11,1105,1110,5
2,34,1122,1124,2
2,35,1155,1161,6
4,11,1110,1163,45
2,36,1188,1192,4
0,1,1078,1199,50
3,12,1200,1205,5
1,12,1205,1211,6
2,37,1221,1224,3
2,38,1254,1258,4
4,12,1211,1263,45
2,39,1287,1289,2
3,13,1300,1306,6
1,13,1306,1314,8
2,40,1320,1324,4
2,41,1353,1355,2
4,13,1314,1365,45
2,42,1386,1388,2
3,14,1400,1405,5
1,14,1405,1413,8
2,43,1419,1421,2
2,44,1452,1454,2
4,14,1413,1462,45
2,45,1485,1488,3
3,15,1500,1505,5
1,15,1505,1514,9
2,46,1518,1520,2
2,47,1551,1557,6
4,15,1514,1567,45
2,48,1584,1586,2
3,16,1600,1605,5
1,16,1605,1611,6
2,49,1617,1619,2
2,50,1650,1652,2
4,16,1611,1660,45
2,51,1683,1685,2
3,17,1700,1705,5
1,17,1705,1710,5
2,52,1716,1718,2
2,53,1749,1751,2
4,17,1710,1759,45
2,54,1782,1784,2
3,18,1800,1805,5
1,18,1805,1810,5
2,55,1815,1817,2
2,56,1848,1850,2
4,18,1810,1859,45
2,57,1881,1883,2
3,19,1900,1905,5
1,19,1905,1910,5
2,58,1914,1921,7
2,59,1947,1949,2
4,19,1910,1964,45
2,60,1980,1984,4
3,20,2000,2005,5
1,20,2005,2010,5
2,61,2013,2015,2
2,62,2046,2048,2
4,20,2010,2059,45
2,63,2079,2081,2
2,64,2112,2116,4
3,21,2100,2124,20
1,21,2124,2132,8
2,65,2145,2147,2
2,66,2178,2180,2
4,21,2132,2181,45
2,67,2211,2213,2
3,22,2200,2219,17
1,22,2219,2224,5
2,68,2244,2246,2
4,22,2224,2271,45
2,69,2277,2279,2
0,2,2059,2293,78
3,23,2300,2305,5
1,23,2305,2310,5
2,70,2310,2312,2
2,71,2343,2345,2
4,23,2312,2359,45
2,72,2376,2379,3
3,24,2400,2405,5
2,73,2409,2413,4
1,24,2405,2414,5
2,74,2442,2444,2
4,24,2414,2461,45
2,75,2475,2477,2
3,25,2500,2505,5
2,76,2508,2510,2
1,25,2505,2538,31
2,77,2541,2543,2
2,78,2574,2576,2
4,25,2538,2587,45
3,26,2600,2605,5
2,79,2607,2609,2
1,26,2605,2612,5
2,80,2640,2643,3
4,26,2612,2660,45
2,81,2673,2675,2
3,27,2700,2705,5
2,82,2706,2708,2
1,27,2705,2712,5
2,83,2739,2741,2
4,27,2712,2759,45
2,84,2772,2774,2
3,28,2800,2805,5
2,85,2805,2807,2
1,28,2807,2825,18
2,86,2838,2847,9
2,87,2871,2873,2
4,28,2825,2881,45
2,88,2904,2906,2
3,29,2900,2907,5
1,29,2907,2912,5
2,89,2937,2939,2
4,29,2912,2959,45
2,90,2970,2972,2
2,91,3003,3006,3
3,30,3000,3008,5
1,30,3008,3013,5
2,92,3036,3038,2
4,30,3013,3060,45
2,93,3069,3071,2
2,94,3102,3104,2
3,31,3100,3107,5
1,31,3107,3112,5
2,95,3135,3137,2
4,31,3112,3159,45
2,96,3168,3170,2
0,3,3060,3173,50
2,97,3201,3203,2
3,32,3200,3207,5
1,32,3207,3217,10
2,98,3234,3236,2
4,32,3217,3264,45
2,99,3267,3269,2
2,100,3300,3303,3
3,33,3303,3308,5
1,33,3308,3313,5
2,101,3333,3335,2
4,33,3313,3360,45
2,102,3366,3368,2
2,103,3399,3401,2
3,34,3401,3406,5
1,34,3406,3424,18
2,104,3432,3434,2
2,105,3465,3470,5
4,34,3424,3476,45
2,106,3498,3500,2
3,35,3500,3505,5
1,35,3505,3510,5
2,107,3531,3533,2
4,35,3510,3557,45
2,108,3564,3566,2
2,109,3597,3599,2
3,36,3600,3605,5
1,36,3605,3610,5
2,110,3630,3632,2
4,36,3610,3657,45
2,111,3663,3665,2
2,112,3696,3698,2
3,37,3700,3705,5
1,37,3705,3710,5
2,113,3729,3731,2
4,37,3710,3757,45
2,114,3762,3764,2
2,115,3795,3797,2
3,38,3800,3805,5
1,38,3805,3810,5
2,116,3828,3830,2
4,38,3810,3857,45
2,117,3861,3863,2
2,118,3894,3896,2
3,39,3900,3905,5
1,39,3905,3910,5
2,119,3927,3929,2
4,39,3910,3957,45
2,120,3960,3962,2
2,121,3993,3995,2
3,40,4000,4005,5
1,40,4005,4026,21
2,122,4026,4028,2
2,123,4059,4061,2
4,40,4028,4075,45
2,124,4092,4097,5
3,41,4100,4115,15
1,41,4115,4120,5
2,125,4125,4130,5
2,126,4158,4160,2
4,41,4120,4172,45
2,127,4191,4193,2
3,42,4200,4205,5
1,42,4205,4213,8
2,128,4224,4226,2
2,129,4257,4259,2
4,42,4213,4262,45
0,4,4075,4285,69
2,130,4290,4292,2
3,43,4300,4305,5
1,43,4305,4310,5
2,131,4323,4328,5
2,132,4356,4358,2
4,43,4310,4362,45
2,133,4389,4391,2
3,44,4400,4414,14
1,44,4414,4419,5
2,134,4422,4424,2
2,135,4455,4458,3
4,44,4419,4469,45
2,136,4488,4490,2
3,45,4500,4505,5
1,45,4505,4510,5
2,137,4521,4523,2
2,138,4554,4556,2
4,45,4510,4559,45
2,139,4587,4589,2
3,46,4600,4605,5
1,46,4605,4610,5
2,140,4620,4622,2
2,141,4653,4655,2
4,46,4610,4659,45
2,142,4686,4688,2
3,47,4700,4705,5
1,47,4705,4710,5
2,143,4719,4721,2
2,144,4752,4764,12
4,47,4710,4769,45
2,145,4785,4787,2
3,48,4800,4805,5
1,48,4805,4810,5
2,146,4818,4820,2
2,147,4851,4853,2
4,48,4810,4859,45
2,148,4884,4886,2
3,49,4900,4905,5
2,149,4917,4919,2
1,49,4905,4932,25
2,150,4950,4959,9
2,151,4983,4985,2
4,49,4932,4988,45
3,50,5000,5007,7
1,50,5007,5012,5
2,152,5016,5018,2
2,153,5049,5053,4
4,50,5012,5063,45
2,154,5082,5084,2
3,51,5100,5105,5
2,155,5115,5117,2
1,51,5105,5121,14
2,156,5148,5150,2
4,51,5121,5168,45
2,157,5181,5183,2
0,5,5063,5185,50
3,52,5200,5205,5
1,52,5205,5210,5
2,158,5214,5216,2
2,159,5247,5250,3
4,52,5210,5260,45
2,160,5280,5283,3
2,161,5313,5315,2
3,53,5300,5334,32
1,53,5334,5341,7
2,162,5346,5357,11
2,163,5379,5381,2
4,53,5341,5399,45
3,54,5400,5405,5
1,54,5405,5410,5
2,164,5412,5414,2
2,165,5445,5450,5
4,54,5410,5462,45
2,166,5478,5485,7
2,167,5511,5525,14
3,55,5500,5526,12
1,55,5526,5531,5
2,168,5544,5546,2
2,169,5577,5579,2
4,55,5531,5580,45
3,56,5600,5605,5
1,56,5605,5610,5
2,170,5610,5612,2
2,171,5643,5645,2
4,56,5612,5659,45
2,172,5676,5678,2
2,173,5709,5711,2
3,57,5700,5721,19
1,57,5721,5726,5
2,174,5742,5746,4
4,57,5726,5775,45
2,175,5775,5777,2
2,176,5808,5810,2
2,177,5841,5843,2
3,58,5800,5848,44
1,58,5848,5866,18
2,178,5874,5876,2
4,59,5900,6100,1
3,59,5900,5905,5
2,179,5907,5909,2
1,59,5905,5914,7
4,58,5866,5927,45
2,180,5940,5942,2
2,181,5973,5975,2
2,182,6006,6008,2
3,60,6000,6020,18
1,60,6020,6036,16
2,183,6039,6043,4
2,184,6072,6074,2
4,60,6036,6087,45
3,61,6100,6105,5
2,185,6105,6107,2
1,61,6107,6112,5
2,186,6138,6140,2
4,61,6112,6159,45
2,187,6171,6173,2
0,6,6087,6200,52
2,188,6204,6209,5
3,62,6200,6210,5
1,62,6210,6215,5
2,189,6237,6239,2
4,62,6215,6262,45
2,190,6270,6273,3
2,191,6303,6305,2
3,63,6300,6309,7
1,63,6309,6330,21
2,192,6336,6342,6
2,193,6369,6371,2
4,63,6330,6383,45
2,194,6402,6419,17
3,64,6400,6422,5
1,64,6422,6427,5
2,195,6435,6441,6
2,196,6468,6478,10
4,64,6427,6488,45
2,197,6501,6505,4
3,65,6500,6509,5
1,65,6509,6514,5
2,198,6534,6536,2
4,65,6514,6561,45
2,199,6567,6569,2
2,200,6600,6602,2
3,66,6602,6607,5
1,66,6607,6612,5
2,201,6633,6635,2
4,66,6612,6659,45
2,202,6666,6668,2
2,203,6699,6702,3
3,67,6702,6712,10
1,67,6712,6717,5
2,204,6732,6734,2
4,67,6717,6764,45
2,205,6765,6768,3
2,206,6798,6800,2
3,68,6800,6805,5
1,68,6805,6820,15
2,207,6831,6833,2
2,208,6864,6866,2
4,68,6820,6869,45
2,209,6897,6900,3
3,69,6900,6905,5
1,69,6905,6913,8
2,210,6930,6932,2
4,69,6913,6960,45
2,211,6963,6974,11
2,212,6996,6998,2
3,70,7000,7008,8
1,70,7008,7013,5
2,213,7029,7039,10
2,214,7062,7064,2
4,70,7013,7070,45
2,215,7095,7097,2
3,71,7100,7105,5
1,71,7105,7126,21
2,216,7128,7130,2
2,217,7161,7163,2
4,71,7126,7175,45
2,218,7194,7196,2
0,7,7070,7199,50
3,72,7200,7210,10
1,72,7210,7215,5
2,219,7227,7229,2
2,220,7260,7272,12
4,72,7215,7274,45
2,221,7293,7295,2
3,73,7300,7323,23
2,222,7326,7328,2
1,73,7323,7330,5
2,223,7359,7361,2
4,73,7330,7377,45
2,224,7392,7395,3
3,74,7400,7405,5
1,74,7405,7419,14
2,225,7425,7427,2
2,226,7458,7460,2
4,74,7419,7468,45
2,227,7491,7493,2
3,75,7500,7505,5
1,75,7505,7510,5
2,228,7524,7529,5
2,229,7557,7559,2
4,75,7510,7562,45
2,230,7590,7597,7
3,76,7600,7613,13
1,76,7613,7618,5
2,231,7623,7632,9
2,232,7656,7658,2
4,76,7618,7674,45
2,233,7689,7691,2
3,77,7700,7705,5
1,77,7705,7710,5
2,234,7722,7724,2
2,235,7755,7763,8
4,77,7710,7765,45
2,236,7788,7795,7
3,78,7800,7821,21
2,237,7821,7823,2
1,78,7823,7830,7
2,238,7854,7866,12
4,78,7830,7887,45
2,239,7887,7889,2
3,79,7900,7914,14
1,79,7914,7920,6
2,240,7920,7922,2
2,241,7953,7956,3
4,79,7922,7970,45
