3,0,0,5,5
2,0,5,14,9
1,0,14,19,5
2,1,33,35,2
4,0,19,66,45
2,2,66,68,2
3,1,100,105,5
2,3,99,106,2
1,1,106,111,5
2,4,132,137,5
4,1,111,161,45
2,5,165,168,3
0,0,68,183,50
2,6,198,200,2
3,2,200,205,5
1,2,205,210,5
2,7,231,233,2
4,2,210,257,45
2,8,264,268,4
3,3,300,305,5
2,9,297,308,6
1,3,308,313,5
2,10,330,334,4
4,3,313,362,45
2,11,363,370,7
2,12,396,400,4
3,4,400,405,5
1,4,405,410,5
2,13,429,431,2
4,4,410,457,45
2,14,462,464,2
2,15,495,497,2
3,5,500,511,11
1,5,511,516,5
2,16,528,530,2
2,17,561,563,2
4,5,516,565,45
2,18,594,596,2
3,6,600,605,5
1,6,605,610,5
2,19,627,629,2
4,6,610,657,45
2,20,660,663,3
2,21,693,695,2
3,7,700,705,5
2,22,726,729,3
1,7,705,735,27
2,23,759,762,3
4,7,735,783,45
2,24,792,796,4
3,8,800,805,5
1,8,805,812,7
2,25,825,832,7
2,26,858,860,2
4,8,812,866,45
2,27,891,893,2
3,9,900,905,5
1,9,905,910,5
2,28,924,926,2
4,9,910,957,45
2,29,957,960,3
2,30,990,992,2
3,10,1000,1006,6
1,10,1006,1011,5
2,31,1023,1026,3
2,32,1056,1058,2
4,10,1011,1061,45
2,33,1089,1091,2
3,11,1100,1116,16
1,11,1116,1121,5
2,34,1122,1124,2
2,35,1155,1157,2
4,11,1121,1170,45
2,36,1188,1190,2
3,12,1200,1208,8
2,37,1221,1223,2
1,12,1208,1224,14
2,38,1254,1256,2
4,12,1224,1271,45
2,39,1287,1289,2
3,13,1300,1321,21
2,40,1321,1323,2
1,13,1323,1328,5
2,41,1353,1355,2
4,13,1328,1375,45
2,42,1386,1389,3
3,14,1400,1431,31
2,43,1431,1435,4
1,14,1435,1440,5
2,44,1452,1456,4
2,45,1485,1488,3
4,14,1440,1492,45
3,15,1500,1531,31
2,46,1531,1533,2
1,15,1533,1548,15
2,47,1551,1553,2
2,48,1584,1587,3
4,15,1548,1598,45
3,16,1600,1605,5
2,49,1617,1619,2
1,16,1605,1624,17
2,50,1650,1652,2
4,16,1624,1671,45
2,51,1683,1685,2
0,1,1061,1700,151
3,17,1700,1705,5
2,52,1716,1718,2
1,17,1705,1731,24
2,53,1749,1751,2
4,17,1731,1778,45
2,54,1782,1784,2
3,18,1800,1805,5
2,55,1815,1817,2
1,18,1805,1825,18
2,56,1848,1850,2
4,18,1825,1872,45
2,57,1881,1883,2
3,19,1900,1905,5
1,19,1905,1912,7
2,58,1914,1916,2
2,59,1947,1949,2
4,19,1912,1961,45
2,60,1980,1982,2
3,20,2000,2027,27
2,61,2027,2029,2
1,20,2029,2034,5
2,62,2046,2048,2
2,63,2079,2081,2
4,20,2034,2083,45
3,21,2100,2105,5
2,64,2112,2114,2
1,21,2105,2122,15
2,65,2145,2147,2
4,21,2122,2169,45
2,66,2178,2180,2
3,22,2200,2205,5
1,22,2205,2210,5
2,67,2211,2213,2
2,68,2244,2246,2
4,22,2210,2259,45
0,2,2083,2263,50
2,69,2277,2279,2
3,23,2300,2305,5
1,23,2305,2310,5
2,70,2310,2312,2
2,71,2343,2345,2
4,23,2312,2359,45
2,72,2376,2378,2
3,24,2400,2405,5
2,73,2409,2413,4
1,24,2405,2427,18
2,74,2442,2444,2
4,24,2427,2474,45
2,75,2475,2477,2
3,25,2500,2505,5
2,76,2508,2510,2
1,25,2505,2520,13
2,77,2541,2543,2
4,25,2520,2567,45
2,78,2574,2576,2
3,26,2600,2605,5
2,79,2607,2610,3
1,26,2605,2618,10
2,80,2640,2642,2
4,26,2618,2665,45
2,81,2673,2675,2
3,27,2700,2709,9
2,82,2709,2716,7
1,27,2716,2721,5
2,83,2739,2748,9
2,84,2772,2774,2
4,27,2721,2777,45
3,28,2800,2813,13
2,85,2813,2816,3
1,28,2816,2821,5
2,86,2838,2840,2
4,28,2821,2868,45
2,87,2871,2882,11
3,29,2900,2905,5
2,88,2905,2907,2
1,29,2907,2912,5
2,89,2937,2941,4
4,29,2912,2961,45
2,90,2970,2972,2
3,30,3000,3005,5
2,91,3005,3008,3
