4,0,0,2,2
3,0,2,13,11
4,1,33,40,7
2,1,50,150,1
4,2,66,68,2
1,1,100,300,1
2,2,100,200,1
4,3,99,101,2
3,1,101,114,13
4,4,132,134,2
0,0,13,139,100
1,0,139,149,10
2,3,150,250,1
2,0,149,154,5
4,5,165,167,2
4,6,198,200,2
3,2,200,218,18
1,2,218,228,10
2,4,228,231,3
4,7,231,233,2
4,8,264,266,2
2,5,250,271,19
4,9,297,299,2
3,3,300,310,10
1,3,310,320,10
2,6,320,323,3
4,10,330,343,13
2,7,350,355,5
4,11,363,365,2
4,12,396,405,9
3,4,405,410,5
1,4,410,420,10
2,8,420,424,4
4,13,429,431,2
2,9,450,453,3
4,14,462,468,6
4,15,495,497,2
3,5,500,506,6
1,5,506,516,10
2,10,516,519,3
4,16,528,531,3
2,11,550,561,11
4,17,561,563,2
4,18,594,596,2
3,6,600,605,5
1,6,605,615,10
2,12,615,618,3
4,19,627,632,5
2,13,650,653,3
4,20,660,664,4
4,21,693,705,12
3,7,705,710,5
1,7,710,720,10
4,22,726,728,2
2,14,720,731,9
2,15,750,753,3
4,23,759,763,4
4,24,792,794,2
3,8,800,805,5
1,8,805,815,10
2,16,815,819,4
4,25,825,827,2
2,17,850,853,3
4,26,858,865,7
4,27,891,893,2
3,9,900,905,5
1,9,905,915,10
2,18,915,918,3
4,28,924,926,2
2,19,950,953,3
4,29,957,959,2
4,30,990,992,2
3,10,1000,1005,5
1,10,1005,1015,10
2,20,1015,1018,3
4,31,1023,1028,5
2,21,1050,1056,6
4,32,1056,1069,13
4,33,1089,1091,2
3,11,1100,1112,12
1,11,1112,1122,10
4,34,1122,1124,2
2,22,1124,1127,3
2,23,1150,1153,3
4,35,1155,1157,2
4,36,1188,1194,6
3,12,1200,1206,6
1,12,1206,1216,10
2,24,1216,1219,3
4,37,1221,1223,2
4,38,1254,1256,2
2,25,1250,1260,8
4,39,1287,1289,2
3,13,1300,1305,5
1,13,1305,1315,10
2,26,1315,1319,4
4,40,1320,1322,2
2,27,1350,1353,3
4,41,1353,1355,2
4,42,1386,1388,2
3,14,1400,1411,11
4,43,1419,1421,2
1,14,1411,1423,10
2,28,1423,1426,3
4,44,1452,1455,3
2,29,1450,1466,13
4,45,1485,1491,6
3,15,1500,1505,5
1,15,1505,1515,10
4,46,1518,1523,5
2,30,1515,1524,4
4,47,1551,1553,2
2,31,1550,1555,3
4,48,1584,1586,2
3,16,1600,1605,5
1,16,1605,1615,10
4,49,1617,1619,2
2,32,1615,1628,11
4,50,1650,1653,3
2,33,1653,1656,3
4,51,1683,1687,4
3,17,1700,1705,5
1,17,1705,1715,10
4,52,1716,1718,2
2,34,1715,1726,9
4,53,1749,1754,5
2,35,1754,1757,3
4,54,1782,1784,2
3,18,1800,1805,5
1,18,1805,1815,10
4,55,1815,1820,5
2,36,1820,1823,3
4,56,1848,1852,4
2,37,1852,1856,4
4,57,1881,1883,2
3,19,1900,1905,5
4,58,1914,1916,2
1,19,1905,1917,10
2,38,1917,1921,4
4,59,1947,1949,2
2,39,1950,1953,3
4,60,1980,1982,2
3,20,2000,2005,5
4,61,2013,2015,2
4,62,2046,2048,2
2,41,2050,2150,1
4,63,2079,2081,2
1,21,2100,2300,1
2,42,2100,2200,1
3,21,2100,2109,9
4,64,2112,2118,6
0,1,2005,2126,100
1,20,2126,2136,10
2,40,2136,2139,3
4,65,2145,2147,2
2,43,2150,2165,15
4,66,2178,2184,6
