Time 0,Time 10,Time 20,Time 30,Time 40,Time 50,Time 60,Time 70,Time 80,Time 90,Time 100,Time 110,Time 120,Time 130,Time 140,Time 150,Time 160,Time 170,Time 180,Time 190,Time 200,Time 210,Time 220,Time 230,Time 240,Time 250,Time 260,Time 270,Time 280,Time 290,Time 300,Time 310,Time 320,Time 330,Time 340,Time 350,Time 360,Time 370,Time 380,Time 390,Time 400,Time 410,Time 420,Time 430,Time 440,Time 450,Time 460,Time 470,Time 480,Time 490,Time 500,Time 510,Time 520,Time 530,Time 540,Time 550,Time 560,Time 570,Time 580,Time 590,Time 600,Time 610,Time 620,Time 630,Time 640,Time 650,Time 660,Time 670,Time 680,Time 690,Time 700,Time 710,Time 720,Time 730,Time 740,Time 750,Time 760,Time 770,Time 780,Time 790,Time 800,Time 810,Time 820,Time 830,Time 840,Time 850,Time 860,Time 870,Time 880,Time 890,Time 900,Time 910,Time 920,Time 930,Time 940,Time 950,Time 960,Time 970,Time 980
0.7993652173913044,0.8040695652173914,0.8029760869565218,0.8124130434782609,0.8098304347826089,0.7905782608695653,0.7748717391304348,0.8015652173913044,0.8059739130434784,0.8167391304347827,0.8150239130434783,0.8110347826086958,0.8080043478260871,0.7904065217391304,0.7287282608695652,0.624758695652174,0.6140826086956522,0.5866695652173913,0.5720152173913043,0.574154347826087,0.5590108695652174,0.5704239130434783,0.6053021739130435,0.7136347826086957,0.7393782608695653,0.7849956521739131,0.8092282608695653,0.812108695652174,0.8113934782608696,0.8043021739130436,0.7676543478260871,0.7609847826086958,0.8015652173913044,0.7934304347826087,0.8102695652173914,0.8141,0.8109847826086957,0.7937021739130435,0.8046152173913044,0.7263239130434783,0.7539782608695653,0.704154347826087,0.6654239130434784,0.6590717391304348,0.5258652173913043,0.5208152173913044,0.5551000000000001,0.5730239130434783,0.6017478260869565,0.6250695652173913,0.7150891304347827,0.7522804347826088,0.8110347826086958,0.814308695652174,0.8027500000000001,0.8056673913043478,0.8099065217391306,0.8150239130434783,0.814308695652174,0.8117521739130436,0.8152978260869567,0.8151869565217392,0.8110347826086958,0.8091913043478262,0.812108695652174,0.8168195652173913,0.8133847826086957,0.7974717391304349,0.7780434782608696,0.798358695652174,0.8001282608695652,0.8110304347826087,0.8167391304347827,0.8136239130434784,0.8050195652173914,0.8151869565217392,0.8131304347826088,0.770408695652174,0.7679217391304349,0.8003717391304348,0.8004717391304349,0.8010326086956523,0.7760565217391305,0.7922304347826088,0.7946565217391306,0.7607282608695652,0.8010978260869566,0.7760565217391305,0.8106782608695653,0.8022804347826088,0.7939304347826087,0.7668717391304348,0.6335391304347826,0.7209565217391305,0.7030152173913045,0.714767391304348,0.6896630434782609,0.7098152173913045,0.6565065217391305
0.8060326086956522,0.8045913043478261,0.7995913043478261,0.8141,0.7990065217391304,0.8038608695652174,0.8017826086956523,0.8078760869565219,0.8055565217391305,0.8150239130434783,0.8150239130434783,0.8159043478260871,0.7976282608695652,0.8034913043478262,0.7433652173913045,0.7227608695652175,0.6068456521739131,0.6627217391304349,0.5773413043478262,0.5712565217391304,0.5653456521739131,0.573767391304348,0.5947152173913044,0.7016326086956522,0.7781478260869567,0.7714130434782609,0.7482391304347826,0.7997217391304349,0.806758695652174,0.8071173913043479,0.7861543478260871,0.8041652173913044,0.7958173913043478,0.8045282608695652,0.8056065217391306,0.8076608695652174,0.7884934782608696,0.7797021739130435,0.7783913043478261,0.7291130434782609,0.7246521739130436,0.7294456521739131,0.5907260869565218,0.5874760869565219,0.5459347826086958,0.5404782608695653,0.5476108695652174,0.573767391304348,0.6040043478260869,0.609958695652174,0.7232782608695653,0.7732521739130436,0.8136239130434784,0.8103195652173915,0.8103195652173915,0.812108695652174,0.7997217391304349,0.8124130434782609,0.8160239130434783,0.8007869565217391,0.8141,0.8141,0.8091913043478262,0.812108695652174,0.8056652173913044,0.8103195652173915,0.8095500000000001,0.7995913043478261,0.7992260869565219,0.7874282608695653,0.7911717391304349,0.7835826086956522,0.7976717391304349,0.8131304347826088,0.8175347826086957,0.809463043478261,0.8083652173913044,0.7737782608695652,0.7568456521739131,0.763304347826087,0.7752304347826088,0.7779217391304348,0.7950434782608696,0.7597804347826088,0.76135,0.8150239130434783,0.8056130434782609,0.8110347826086958,0.8089934782608696,0.7990065217391304,0.744208695652174,0.672204347826087,0.714254347826087,0.6190760869565218,0.6154804347826087,0.6342652173913044,0.7237152173913044,0.633704347826087,0.7749695652173914
0.8052500000000001,0.8150239130434783,0.769017391304348,0.8102695652173914,0.8086913043478262,0.8069108695652175,0.8123043478260871,0.814454347826087,0.8146673913043478,0.8159043478260871,0.8141,0.8141,0.7991347826086957,0.8004717391304349,0.7463369565217391,0.7100434782608697,0.588354347826087,0.6588108695652174,0.5787804347826088,0.5723673913043478,0.560658695652174,0.5726304347826088,0.58735,0.6158543478260871,0.7724413043478262,0.7933217391304349,0.7707956521739131,0.8056065217391306,0.8035173913043478,0.7807804347826087,0.7960260869565218,0.7548913043478261,0.8084652173913044,0.8010326086956523,0.8074739130434784,0.8167391304347827,0.8087217391304349,0.8087478260869566,0.7829173913043479,0.6473695652173913,0.6574543478260869,0.6267782608695652,0.5901195652173914,0.6560391304347827,0.5304347826086957,0.544091304347826,0.5607826086956522,0.5629456521739131,0.5955347826086957,0.6071695652173914,0.6379130434782609,0.7558652173913044,0.8110347826086958,0.8045956521739132,0.8034673913043479,0.7892217391304348,0.793104347826087,0.8087217391304349,0.7922717391304348,0.8017565217391306,0.8182913043478262,0.8167391304347827,0.8163826086956523,0.8113934782608696,0.7953413043478261,0.8087217391304349,0.8022804347826088,0.8060695652173914,0.7693500000000001,0.792908695652174,0.7903869565217392,0.7997326086956522,0.8065826086956522,0.812108695652174,0.8159043478260871,0.8111282608695652,0.812108695652174,0.7967521739130435,0.7767826086956522,0.7520108695652175,0.7876130434782609,0.8113217391304348,0.7805869565217392,0.7372413043478261,0.7672782608695654,0.8034673913043479,0.8056673913043478,0.7826043478260871,0.7754086956521741,0.7989239130434783,0.7916413043478262,0.7366195652173914,0.7438239130434784,0.6052847826086957,0.6410369565217391,0.6407065217391305,0.6350934782608696,0.7100108695652174,0.7747913043478262
0.806163043478261,0.8103195652173915,0.7735347826086958,0.7815847826086958,0.8049521739130435,0.8171065217391306,0.8113934782608696,0.8103195652173915,0.8141,0.8103000000000001,0.8141,0.8099065217391306,0.8056673913043478,0.800004347826087,0.7476760869565218,0.7000173913043479,0.5883065217391305,0.6622260869565219,0.569758695652174,0.577658695652174,0.571254347826087,0.5784304347826087,0.599858695652174,0.6273891304347826,0.7327326086956522,0.7769108695652174,0.7929543478260871,0.8110347826086958,0.8040695652173914,0.797354347826087,0.7859152173913044,0.7963782608695652,0.8099065217391306,0.8083652173913044,0.8091913043478262,0.7936521739130435,0.8141,0.8058434782608697,0.8038217391304349,0.7740804347826087,0.6517934782608695,0.7245304347826088,0.5837434782608697,0.5813326086956522,0.5258652173913043,0.5223847826086957,0.5501152173913043,0.5741652173913044,0.5859652173913044,0.7012413043478262,0.7592782608695653,0.7475804347826088,0.7863717391304348,0.8141,0.8113934782608696,0.8133847826086957,0.8124130434782609,0.8127739130434783,0.8062195652173914,0.8150239130434783,0.8103000000000001,0.8141,0.809463043478261,0.812108695652174,0.77285,0.7992260869565219,0.7981108695652175,0.767704347826087,0.8065434782608696,0.8080043478260871,0.7818869565217392,0.8082782608695653,0.8141,0.8102695652173914,0.8150239130434783,0.814308695652174,0.8099065217391306,0.7733108695652174,0.771208695652174,0.7656804347826087,0.7956608695652174,0.7627608695652175,0.7879695652173914,0.7746282608695654,0.7514869565217392,0.7841847826086957,0.8027500000000001,0.810667391304348,0.8076608695652174,0.7852847826086957,0.7856565217391305,0.7980434782608696,0.7529608695652174,0.6247717391304348,0.6142608695652174,0.7220565217391305,0.629008695652174,0.7237239130434784,0.7576456521739131
0.8045913043478261,0.7847000000000001,0.7969021739130435,0.806163043478261,0.7921565217391305,0.8099065217391306,0.8010326086956523,0.8110347826086958,0.809463043478261,0.8067326086956522,0.8167391304347827,0.8110347826086958,0.8050847826086956,0.7712217391304349,0.7542934782608697,0.7025413043478261,0.5954608695652174,0.5815130434782609,0.5768000000000001,0.5760391304347826,0.5688565217391305,0.5798413043478262,0.6031000000000001,0.6282521739130434,0.7594608695652175,0.7449782608695652,0.7933304347826088,0.7793391304347826,0.8040695652173914,0.8148260869565217,0.7953869565217392,0.7495521739130435,0.8015652173913044,0.8084652173913044,0.8087217391304349,0.8159043478260871,0.8127891304347827,0.8052826086956523,0.7825695652173914,0.7194282608695652,0.7846195652173914,0.6881826086956522,0.5991239130434783,0.5814326086956523,0.5412543478260871,0.5366826086956522,0.5535826086956522,0.5786478260869566,0.602558695652174,0.7170652173913044,0.6322978260869566,0.7810369565217391,0.8080043478260871,0.8163826086956523,0.8091913043478262,0.8091913043478262,0.810667391304348,0.8153565217391304,0.8087217391304349,0.8150239130434783,0.8167391304347827,0.8159043478260871,0.8150239130434783,0.8151869565217392,0.8088304347826089,0.8120717391304348,0.8110347826086958,0.7944152173913044,0.7584239130434783,0.8023326086956523,0.7749782608695653,0.8080043478260871,0.814004347826087,0.8099065217391306,0.8141,0.8150239130434783,0.8095934782608696,0.8131304347826088,0.790504347826087,0.7687608695652174,0.7762847826086957,0.7777347826086958,0.7669021739130436,0.778604347826087,0.7576913043478262,0.7868304347826087,0.7951304347826087,0.8028326086956523,0.8158956521739131,0.8091913043478262,0.7640673913043479,0.7489304347826088,0.7247195652173913,0.7001630434782609,0.724758695652174,0.6339,0.7125826086956523,0.7271282608695652,0.7314369565217391
0.806758695652174,0.8151869565217392,0.7879739130434783,0.7963217391304348,0.7986847826086957,0.8175065217391305,0.8074739130434784,0.8095934782608696,0.8124130434782609,0.8159043478260871,0.8141,0.8099065217391306,0.8085739130434784,0.7520173913043479,0.7515195652173914,0.7169478260869565,0.6967304347826087,0.5835239130434784,0.5807760869565218,0.5679565217391304,0.5554478260869566,0.5600478260869566,0.6047000000000001,0.6201347826086957,0.7551434782608696,0.7439326086956523,0.7967521739130435,0.810667391304348,0.7933021739130435,0.7667369565217392,0.7668717391304348,0.7908717391304348,0.8010326086956523,0.8071173913043479,0.8103195652173915,0.7818913043478262,0.8027500000000001,0.8035173913043478,0.7482391304347826,0.7581608695652174,0.7235804347826088,0.7315695652173914,0.5983652173913044,0.5843173913043479,0.539113043478261,0.5478586956521739,0.5613608695652174,0.5746760869565218,0.595658695652174,0.7119108695652175,0.706208695652174,0.7526521739130436,0.8050195652173914,0.804358695652174,0.8027500000000001,0.7818913043478262,0.7810369565217391,0.814308695652174,0.8150239130434783,0.8099065217391306,0.8182913043478262,0.8175347826086957,0.8144195652173913,0.8116891304347826,0.778258695652174,0.7732630434782609,0.7789717391304348,0.8088586956521739,0.8006760869565218,0.8075630434782609,0.8013130434782609,0.8068434782608696,0.8053108695652176,0.8034673913043479,0.8150239130434783,0.8141,0.8076608695652174,0.7894847826086958,0.7615217391304349,0.7833565217391305,0.7857195652173914,0.7698673913043479,0.7425717391304347,0.7540760869565218,0.7682260869565218,0.7914478260869566,0.8137434782608697,0.8109847826086957,0.8100152173913044,0.7971195652173914,0.7580521739130435,0.7385543478260871,0.7239978260869566,0.6267565217391304,0.6996021739130435,0.7353130434782609,0.6207847826086957,0.609413043478261,0.7575108695652174
0.8127739130434783,0.8087217391304349,0.8080043478260871,0.8008391304347827,0.8114282608695653,0.8080043478260871,0.8088586956521739,0.812108695652174,0.8045956521739132,0.8131304347826088,0.8131304347826088,0.812108695652174,0.8113934782608696,0.7771847826086957,0.7459065217391304,0.697258695652174,0.5950195652173914,0.5857913043478261,0.5668608695652175,0.570508695652174,0.5647695652173913,0.5582456521739131,0.6047434782608696,0.7062673913043479,0.7316847826086957,0.7546739130434783,0.8015652173913044,0.8054478260869566,0.8113934782608696,0.8116891304347826,0.7938804347826087,0.7512521739130434,0.8054478260869566,0.8058065217391306,0.8089934782608696,0.8118500000000001,0.8035173913043478,0.7525717391304348,0.7939304347826087,0.7765630434782609,0.7586239130434784,0.6169347826086957,0.6059717391304348,0.5775782608695652,0.5406565217391305,0.5296239130434783,0.5519021739130436,0.5706152173913044,0.6082869565217391,0.6310608695652173,0.6044152173913044,0.7800152173913044,0.7955260869565218,0.7963782608695652,0.8167391304347827,0.8072804347826088,0.8095608695652174,0.8124130434782609,0.8034673913043479,0.8133847826086957,0.814308695652174,0.8131304347826088,0.8167391304347827,0.8133847826086957,0.8064065217391305,0.806758695652174,0.7969782608695654,0.8083652173913044,0.7919478260869566,0.8027282608695653,0.7947782608695653,0.7512630434782609,0.8155608695652175,0.8150239130434783,0.812108695652174,0.8167391304347827,0.8066891304347827,0.8015652173913044,0.7691956521739131,0.7854956521739132,0.7559891304347827,0.7854239130434784,0.7979152173913044,0.7418173913043479,0.7983347826086957,0.8026195652173914,0.7985282608695653,0.806163043478261,0.8127739130434783,0.8004717391304349,0.7882000000000001,0.7683978260869566,0.7141608695652175,0.6229891304347827,0.6971891304347826,0.7100565217391305,0.7177608695652176,0.6180086956521739,0.7449913043478262
0.8091913043478262,0.804141304347826,0.806758695652174,0.8101217391304348,0.8128891304347827,0.8112760869565218,0.8099065217391306,0.8131304347826088,0.8175347826086957,0.8175347826086957,0.8085847826086957,0.809958695652174,0.801158695652174,0.7356434782608696,0.6556347826086957,0.6172695652173913,0.6788369565217393,0.5810086956521741,0.5730586956521739,0.5698695652173913,0.5690847826086958,0.5750413043478261,0.6070347826086957,0.6277413043478262,0.764408695652174,0.8056673913043478,0.7889652173913044,0.8080043478260871,0.8003173913043479,0.8131304347826088,0.774404347826087,0.7985,0.7997217391304349,0.8003173913043479,0.8091913043478262,0.812108695652174,0.814558695652174,0.8009717391304348,0.7663391304347826,0.7431543478260871,0.7815391304347827,0.7006021739130435,0.5875652173913044,0.5807369565217391,0.5419021739130435,0.5535478260869565,0.5667478260869566,0.5734543478260871,0.6766891304347827,0.708754347826087,0.7103152173913044,0.7845630434782609,0.8141,0.8022804347826088,0.8062195652173914,0.8049521739130435,0.8106782608695653,0.8159043478260871,0.8146673913043478,0.8095434782608696,0.8159043478260871,0.7915978260869566,0.8159043478260871,0.8152978260869567,0.8042260869565219,0.8092282608695653,0.8071173913043479,0.8005434782608697,0.7965826086956522,0.7995913043478261,0.798,0.8085217391304348,0.8088304347826089,0.8150239130434783,0.8131304347826088,0.8167391304347827,0.7847000000000001,0.8137434782608697,0.750691304347826,0.7655369565217391,0.7933304347826088,0.7988521739130435,0.7972673913043479,0.7953869565217392,0.7901391304347827,0.8003173913043479,0.8008391304347827,0.8110347826086958,0.8141,0.8060760869565219,0.7984804347826088,0.7304630434782609,0.7105652173913044,0.5915913043478261,0.6186391304347827,0.7193782608695654,0.6373326086956522,0.6918369565217393,0.7442500000000001
0.7778978260869567,0.7979760869565218,0.7896826086956522,0.7768239130434783,0.7843413043478261,0.8126652173913045,0.8063760869565219,0.8141,0.7992804347826087,0.8159043478260871,0.814308695652174,0.8100152173913044,0.8103000000000001,0.7661391304347827,0.7663804347826088,0.7049456521739131,0.6045239130434783,0.5961239130434782,0.5679847826086957,0.571004347826087,0.5643391304347826,0.5653456521739131,0.5896978260869565,0.708208695652174,0.7552195652173913,0.7639413043478261,0.7620652173913044,0.78095,0.8124130434782609,0.8003173913043479,0.7716500000000001,0.7821478260869565,0.7753326086956522,0.8038782608695654,0.8013869565217392,0.8124130434782609,0.8024086956521741,0.7680847826086957,0.7582282608695653,0.7211869565217393,0.7779934782608696,0.625945652173913,0.5990152173913044,0.5907782608695652,0.5407065217391305,0.5353739130434783,0.5453956521739131,0.5769652173913045,0.592904347826087,0.7187282608695652,0.6259239130434783,0.7578608695652175,0.8087217391304349,0.8150239130434783,0.8020260869565219,0.8131304347826088,0.8141,0.785058695652174,0.8151869565217392,0.8135826086956522,0.8159043478260871,0.814308695652174,0.8133847826086957,0.8103195652173915,0.8037065217391305,0.8040695652173914,0.809958695652174,0.8080043478260871,0.7687478260869567,0.8084652173913044,0.8012021739130435,0.8056434782608697,0.8133847826086957,0.8159043478260871,0.8124130434782609,0.8131304347826088,0.8124130434782609,0.7961565217391305,0.8038782608695654,0.7891282608695653,0.7699847826086956,0.7967521739130435,0.77695,0.7957434782608697,0.7986456521739131,0.7967521739130435,0.8044282608695653,0.8056673913043478,0.812108695652174,0.7835760869565218,0.7753326086956522,0.7381804347826086,0.7273369565217391,0.6985130434782609,0.7028717391304348,0.7323282608695653,0.6412043478260869,0.7227282608695652,0.7594065217391305
0.7960565217391304,0.8072043478260871,0.7982804347826087,0.812108695652174,0.8112543478260871,0.7486173913043479,0.8120717391304348,0.8031239130434784,0.8124130434782609,0.8150239130434783,0.8150239130434783,0.8141,0.772313043478261,0.7618304347826088,0.7438565217391304,0.6175869565217392,0.6990978260869566,0.5836956521739131,0.6552260869565218,0.569467391304348,0.5701021739130435,0.5625173913043479,0.5893282608695652,0.6284065217391305,0.7759260869565218,0.7760978260869567,0.794154347826087,0.8040695652173914,0.799504347826087,0.7853173913043479,0.7831108695652175,0.7877804347826087,0.7971847826086957,0.808808695652174,0.8109847826086957,0.8131304347826088,0.812108695652174,0.7914478260869566,0.7929739130434784,0.7715956521739131,0.7155804347826087,0.7088195652173913,0.608308695652174,0.579154347826087,0.5230086956521739,0.5396608695652174,0.5459630434782609,0.5762630434782609,0.5971000000000001,0.6945239130434783,0.7487630434782608,0.760554347826087,0.812108695652174,0.8141,0.8110347826086958,0.8095934782608696,0.8074739130434784,0.8110347826086958,0.8052478260869566,0.8133847826086957,0.8167391304347827,0.8167391304347827,0.8085847826086957,0.812108695652174,0.8065826086956522,0.7936239130434783,0.774913043478261,0.8001043478260871,0.806758695652174,0.7782913043478261,0.7848804347826088,0.8159043478260871,0.812108695652174,0.8137434782608697,0.812108695652174,0.8150239130434783,0.812108695652174,0.7743391304347826,0.7425021739130436,0.7636304347826088,0.7917260869565218,0.7708804347826088,0.7876608695652174,0.7347695652173913,0.77285,0.795454347826087,0.8150239130434783,0.812908695652174,0.8100152173913044,0.7991847826086957,0.7660000000000001,0.7797282608695653,0.7522934782608697,0.6762000000000001,0.6188434782608696,0.7231065217391305,0.7073434782608696,0.6234956521739131,0.7421782608695653
